eval_results_tag,Chat,Chat Hard,Safety,Reasoning
lr_5e-6-epochs_2-fold_4,0.6085247258431616,0.4166666666666667,0.5783783783783784,0.7525036954915004
lr_5e-6-epochs_2-fold_3,0.7629077419580212,0.42543859649122806,0.5243243243243243,0.7924981522542498
lr_1e-5-epochs_1-fold_1,0.8174179947922966,0.3267543859649123,0.41486486486486485,0.7152808573540281
lr_1e-5-epochs_1-fold_2,0.8174999529748134,0.39035087719298245,0.4851351351351351,0.7795546932742055
lr_1e-5-epochs_1-fold_0,0.7448144654848565,0.40131578947368424,0.522972972972973,0.787028824833703
lr_1e-5-epochs_1-fold_4,0.7547250235797721,0.38377192982456143,0.49594594594594593,0.759820768662232
lr_1e-5-epochs_1-fold_3,0.8033181643516839,0.3574561403508772,0.5054054054054054,0.7815594974131559
lr_2e-6-epochs_5-fold_1,0.619141669420999,0.4232456140350877,0.4945945945945946,0.7473484848484848
lr_1e-6-epochs_5-fold_1,0.5413892180651957,0.506578947368421,0.4918918918918919,0.7834719142645973
lr_2e-6-epochs_5-fold_0,0.6634363722352549,0.4232456140350877,0.527027027027027,0.7451681448632668
lr_1e-6-epochs_5-fold_0,0.5591553335966744,0.5021929824561403,0.4945945945945946,0.7799150036954916
lr_1e-6-epochs_5-fold_2,0.5584875759456766,0.49780701754385964,0.4905405405405405,0.7839800443458981
lr_2e-6-epochs_5-fold_2,0.7201752830244449,0.4298245614035088,0.5418918918918919,0.7894216555801922
lr_1e-6-epochs_5-fold_4,0.5385875246210442,0.5087719298245614,0.48783783783783785,0.7905857354028086
lr_2e-6-epochs_5-fold_4,0.6502266613998458,0.44298245614035087,0.5472972972972973,0.7783906134515891
lr_2e-6-epochs_5-fold_3,0.7028888243972042,0.4342105263157895,0.5405405405405406,0.7806633407243164
lr_1e-6-epochs_5-fold_3,0.5295512991043717,0.5,0.48783783783783785,0.7865206947524022
lr_1e-5-epochs_2-fold_1,0.8025476230783494,0.3267543859649123,0.46756756756756757,0.7304693274205469
lr_5e-6-epochs_3-fold_1,0.6956133562278813,0.3969298245614035,0.5459459459459459,0.7461936437546194
lr_5e-6-epochs_3-fold_0,0.713030477695282,0.42543859649122806,0.5391891891891892,0.7853566149297856
lr_1e-5-epochs_2-fold_0,0.7597170830411053,0.3684210526315789,0.5121621621621621,0.7813192904656319
lr_5e-6-epochs_3-fold_4,0.6310571799398614,0.40350877192982454,0.5581081081081081,0.7655672579453067
lr_1e-5-epochs_2-fold_4,0.7512357547273749,0.39035087719298245,0.5175675675675676,0.7535938654841093
lr_1e-5-epochs_2-fold_2,0.8212670063228723,0.37280701754385964,0.5094594594594595,0.783619733924612
lr_5e-6-epochs_3-fold_2,0.8057184642380172,0.40789473684210525,0.5310810810810811,0.7891814486326681
lr_2e-5-epochs_1-fold_0,0.8544523446758083,0.34868421052631576,0.42567567567567566,0.7455561714708057
lr_2e-5-epochs_1-fold_4,0.6026150034529922,0.4451754385964912,0.572972972972973,0.7591648189209165
lr_2e-5-epochs_1-fold_1,0.8599835143131233,0.33114035087719296,0.4594594594594595,0.8041851441241684
lr_2e-5-epochs_1-fold_2,0.8051870796284203,0.35526315789473684,0.4891891891891892,0.6638396156688839
lr_5e-6-epochs_3-fold_3,0.7485190425134558,0.41885964912280704,0.527027027027027,0.7826034737620103
lr_1e-5-epochs_2-fold_3,0.7450307813436305,0.35964912280701755,0.5054054054054054,0.7887657058388765
lr_1e-5-epochs_3-fold_1,0.7778560411241976,0.3267543859649123,0.4702702702702703,0.725360310421286
lr_2e-5-epochs_1-fold_3,0.80177976895854,0.3706140350877193,0.5337837837837838,0.8117147080561715
lr_1e-5-epochs_3-fold_4,0.6877631730983685,0.43201754385964913,0.5297297297297298,0.777309682187731
lr_1e-5-epochs_3-fold_0,0.7228621006553968,0.4276315789473684,0.5405405405405406,0.7855044345898005
lr_1e-5-epochs_3-fold_2,0.8282613310546271,0.37280701754385964,0.5432432432432432,0.7736049519586106
lr_3e-5-epochs_1-fold_1,0.8541073813420181,0.33114035087719296,0.4648648648648649,0.7749538063562454
lr_1e-5-epochs_3-fold_3,0.7310266807473511,0.3684210526315789,0.518918918918919,0.816860679970436
lr_3e-5-epochs_1-fold_0,0.7485553190860454,0.34868421052631576,0.5148648648648648,0.78980044345898
lr_3e-5-epochs_1-fold_4,0.7223831155395402,0.36622807017543857,0.55,0.5927660753880266
lr_3e-5-epochs_1-fold_2,0.7030544202331912,0.3530701754385965,0.45,0.584340354767184
lr_2e-5-epochs_2-fold_1,0.834730989060598,0.34868421052631576,0.522972972972973,0.7839430894308943
lr_5e-6-epochs_5-fold_0,0.7035898355730758,0.4166666666666667,0.55,0.7900498891352551
lr_5e-6-epochs_5-fold_1,0.6288207964185617,0.4144736842105263,0.6162162162162163,0.7618902439024391
lr_2e-5-epochs_2-fold_0,0.7889603671726576,0.3026315789473684,0.4472972972972973,0.7481060606060607
lr_5e-6-epochs_5-fold_4,0.6577537143179601,0.40131578947368424,0.5418918918918919,0.7316888396156689
lr_5e-6-epochs_5-fold_2,0.8028969530366178,0.41228070175438597,0.55,0.799759793052476
lr_2e-5-epochs_2-fold_4,0.7500369483609707,0.40789473684210525,0.518918918918919,0.532871396895787
lr_2e-5-epochs_2-fold_2,0.8285357566083823,0.3333333333333333,0.48783783783783785,0.7370380635624538
lr_3e-5-epochs_1-fold_3,0.7441702204272036,0.33114035087719296,0.4810810810810811,0.3453991130820399
lr_2e-5-epochs_2-fold_3,0.7771237917885963,0.34210526315789475,0.5054054054054054,0.8012195121951219
lr_5e-6-epochs_5-fold_3,0.7255707514087403,0.4232456140350877,0.5351351351351351,0.7831116038433112
lr_2e-5-epochs_3-fold_0,0.7737920573116104,0.31798245614035087,0.4391891891891892,0.7103843311160384
lr_2e-5-epochs_3-fold_1,0.7138453570017816,0.3574561403508772,0.46216216216216216,0.6499445676274944
lr_2e-5-epochs_3-fold_4,0.7011307542033799,0.37719298245614036,0.518918918918919,0.5656226903178122
lr_3e-5-epochs_2-fold_0,0.8036365920444133,0.3618421052631579,0.5162162162162162,0.8605875831485587
lr_3e-5-epochs_2-fold_4,0.7700481806627059,0.38377192982456143,0.5743243243243243,0.4806079083518108
lr_2e-5-epochs_3-fold_2,0.7622490534501708,0.3706140350877193,0.5567567567567567,0.7088968957871397
lr_3e-5-epochs_2-fold_2,0.6022938886067378,0.37719298245614036,0.49864864864864866,0.44071507760532147
lr_3e-5-epochs_2-fold_1,0.8588945453470594,0.3333333333333333,0.5216216216216216,0.8501478196600147
lr_5e-5-epochs_1-fold_0,0.8034263222810709,0.2916666666666667,0.3864864864864865,0.2333518107908352
lr_1e-5-epochs_5-fold_0,0.7242768869863843,0.4144736842105263,0.5445945945945946,0.7842479674796748
lr_5e-5-epochs_1-fold_1,0.6398680204546127,0.2982456140350877,0.4554054054054054,0.17254249815225425
lr_5e-5-epochs_1-fold_4,0.7624976151512465,0.32894736842105265,0.4135135135135135,0.3042867701404287
lr_2e-5-epochs_3-fold_3,0.7516193458930889,0.3706140350877193,0.5621621621621622,0.8557464892830746
lr_1e-5-epochs_5-fold_1,0.7126791323718698,0.3815789473684211,0.4810810810810811,0.7979120473022911
lr_1e-5-epochs_5-fold_4,0.678277521154616,0.4692982456140351,0.5324324324324324,0.7163710273466372
lr_5e-5-epochs_1-fold_2,0.7734491093429642,0.27631578947368424,0.42162162162162165,0.3047209903917221
lr_1e-5-epochs_5-fold_2,0.8026336119911538,0.4057017543859649,0.5554054054054054,0.7528547671840355
lr_3e-5-epochs_2-fold_3,0.7872298403024659,0.33114035087719296,0.4391891891891892,0.5938377679231338
lr_5e-5-epochs_1-fold_3,0.8090535576569096,0.28728070175438597,0.40135135135135136,0.26135439763488544
lr_1e-5-epochs_5-fold_3,0.6583045807906143,0.41228070175438597,0.5378378378378378,0.7920454545454545
lr_5e-5-epochs_2-fold_0,0.797370485917972,0.26973684210526316,0.3837837837837838,0.14618440502586844
lr_3e-5-epochs_3-fold_0,0.7984470267989822,0.39035087719298245,0.5297297297297298,0.9161215816703622
lr_3e-5-epochs_3-fold_4,0.7046680559250392,0.36403508771929827,0.5013513513513513,0.36942904656319286
lr_3e-5-epochs_3-fold_1,0.8413447456743547,0.3530701754385965,0.5391891891891892,0.8221729490022173
lr_5e-5-epochs_2-fold_1,0.8029580857793147,0.28728070175438597,0.3972972972972973,0.2986326681448633
lr_3e-5-epochs_3-fold_2,0.7767398647286914,0.29385964912280704,0.40945945945945944,0.31374722838137475
lr_5e-5-epochs_2-fold_2,0.7946524301272905,0.28289473684210525,0.39054054054054055,0.1851071692535107
lr_5e-5-epochs_2-fold_4,0.8073085873365202,0.30043859649122806,0.40135135135135136,0.3540003695491501
lr_2e-5-epochs_5-fold_0,0.7897359468588518,0.34868421052631576,0.4283783783783784,0.6243348115299334
lr_5e-5-epochs_2-fold_3,0.8040064115483109,0.27631578947368424,0.41486486486486485,0.3164264597191427
lr_3e-5-epochs_3-fold_3,0.8168372337366749,0.37280701754385964,0.5621621621621622,0.9104397634885439
lr_2e-5-epochs_5-fold_1,0.8004502997519757,0.42105263157894735,0.5013513513513513,0.7193366592756836
lr_2e-5-epochs_5-fold_4,0.7005227857183164,0.40789473684210525,0.5391891891891892,0.6909645232815965
lr_2e-5-epochs_5-fold_2,0.7695943876111473,0.3793859649122807,0.6040540540540541,0.7388026607538802
lr_5e-5-epochs_3-fold_0,0.8030333260780187,0.3048245614035088,0.40135135135135136,0.1945861049519586
lr_2e-5-epochs_5-fold_3,0.7913297647934519,0.3925438596491228,0.518918918918919,0.7979582409460458
lr_5e-5-epochs_3-fold_4,0.8036060256730648,0.27631578947368424,0.4,0.24591648189209167
lr_5e-5-epochs_3-fold_1,0.7854781520982637,0.2631578947368421,0.39594594594594595,0.22723577235772358
lr_5e-5-epochs_3-fold_2,0.79710815255508,0.2850877192982456,0.38513513513513514,0.2345528455284553
lr_3e-5-epochs_5-fold_0,0.788899906218342,0.3793859649122807,0.4945945945945946,0.8552753141167775
lr_3e-5-epochs_5-fold_4,0.7585810888883515,0.39035087719298245,0.5135135135135135,0.6250369549150038
lr_3e-5-epochs_5-fold_1,0.8475312448776137,0.36403508771929827,0.5405405405405406,0.8682649667405765
lr_3e-5-epochs_5-fold_2,0.6310702798132966,0.38596491228070173,0.48243243243243245,0.46457871396895783
lr_5e-5-epochs_3-fold_3,0.8030135083207708,0.2719298245614035,0.4,0.18307464892830744
lr_3e-5-epochs_5-fold_3,0.8144627977030211,0.38377192982456143,0.5202702702702703,0.6438839615668883
lr_5e-5-epochs_5-fold_0,0.8090693446838699,0.2894736842105263,0.4,0.2688285291943828
lr_5e-5-epochs_5-fold_4,0.7755672581091575,0.29385964912280704,0.3932432432432432,0.24940872135994088
lr_5e-5-epochs_5-fold_2,0.8117373522401456,0.3399122807017544,0.4175675675675676,0.37363266814486323
lr_5e-5-epochs_5-fold_1,0.7762111672726197,0.26535087719298245,0.3824324324324324,0.16349778270509976
lr_5e-5-epochs_5-fold_3,0.776471485270368,0.2543859649122807,0.3837837837837838,0.17393754619364377
