eval_results_tag,authoritative,agree_human_explicit,agree_human_implicit,grammatically_sound,well_written,entertaining,truthful,higher_reading_age,empathetic,funny,better_supported,polite,matches_human_style,optimistic,structured,informative,engaging,friendly,motivating,concise,persuasive,rigorous,logically_sound,relevant,longer
lr_1e-6-epochs_2-fold_1,-0.011037628318218086,-0.005130053547447767,0.0141952977709711,0.021192051931290867,0.011091148434124945,-0.006572646562121077,0.0002944292261274874,-0.012799347461831529,0.008189226426161378,0.042741811457407755,-0.012244914397811234,-0.019341456747989517,-0.002209842152329033,-0.002731799358978311,-0.002469611992124724,-0.011491001554729654,-0.010214988346018094,0.007065909480809655,0.00829567035893388,-0.0141441011871917,-0.0011685079652925209,-0.015800399179190943,0.01018513533749113,0.0028370302119988546,-0.03040159394640573
lr_2e-6-epochs_2-fold_1,0.005195596408600277,0.0006385694144012237,0.019388594508323365,0.01125974713118976,0.0037123709625743752,0.002946752125174628,-0.0010825284559823616,0.013667580747963575,0.002075369986703891,0.018016141709849203,-0.012713910695142596,-0.018349573424442798,-0.019528870599208076,0.0020211000190288554,0.003046343181084389,-0.006936696276182869,0.001000958186155018,0.005945312851245593,0.009933438741053274,-0.01557050708620853,-0.00016601039250145372,-0.009112570848028911,-0.0014714727877624713,0.015521908265770067,0.0014816150747572576
lr_2e-6-epochs_2-fold_2,-0.016439268248772478,-0.005503256968745157,0.011454079542501461,0.027740180039070198,0.012191521936091835,-0.0069932751823186855,0.0017797676360208584,-0.011133536060239202,0.01410454988813302,0.044672289490024886,-0.011168116712504129,-0.014415087221979421,-0.0026652866382476286,-0.005063601614466113,-0.0005983455023121952,-0.011998018543701557,-0.013316819123159976,0.007537689062651336,0.009416728573514544,-0.017492679666139398,-0.000489192762432194,-0.01918116546556384,0.013653977266780748,0.0011495798606854803,-0.026269588473534597
lr_1e-6-epochs_2-fold_2,-0.014780044725073977,-0.006728552294377035,0.013337984488866373,0.022806668549214464,0.011797816484219266,-0.006964000006312558,0.0020102108180836305,-0.016060736764890133,0.010608678950772228,0.044419740637656094,-0.012535830193297964,-0.018344316699548748,-0.0007845418769746169,-0.005189112105658671,-0.002483360761299593,-0.012527412387172882,-0.0106170296532541,0.0064010891818349035,0.007724266183149995,-0.013707816206114944,-0.0002914818072605567,-0.016802404464024097,0.010876845443800166,0.0002231568134177745,-0.033868089035031135
lr_2e-6-epochs_2-fold_4,-0.014838954719695369,-0.004432897256409024,0.01141890546798131,0.02792580372197252,0.013735156730307676,-0.0066032835586426,0.0013338475756754953,-0.010956498155315332,0.014239153158922753,0.04631630009828775,-0.01402346968896218,-0.015713094453674584,-0.001487122987580983,-0.005287311665895313,-0.0009415559650647236,-0.01180129485137289,-0.014004277529534473,0.006267270131327132,0.009084237066608424,-0.016959132870470437,-0.0015511927980906646,-0.018056685324947315,0.013336804500616552,0.000488642041527407,-0.028942957152441297
lr_1e-6-epochs_2-fold_0,-0.010241712729289261,-0.005137520329291673,0.014890578596720903,0.02042097730648744,0.011130626857777562,-0.006970515201033481,0.0003637972245669539,-0.011007565039013047,0.007398588607911765,0.0414220742997811,-0.011626743176008293,-0.01928100369238879,-0.0030184422676115853,-0.0026404522194174596,-0.002397405445523147,-0.011699662743419617,-0.00979510777589028,0.007517015302519121,0.008089505777551409,-0.013865798177564066,-0.0012065247063702328,-0.015185923200921285,0.008970188898949592,0.0040664340846638634,-0.028884572446054142
lr_2e-6-epochs_2-fold_0,0.006831742505374651,-0.004094535829603178,0.020814749596562574,0.012242338126418048,0.006977983107309527,0.004855259675287323,1.637723022541967e-05,0.013360406932599343,0.0011182777410053055,0.01772782225246664,-0.012059969742001068,-0.01656951598943443,-0.017942231573307064,0.00029075345355317764,0.0011209140094797952,-0.006205247679649175,0.0033602086311042096,0.004366029017291453,0.009261124395336938,-0.011811003866119081,-0.0028372326955032473,-0.009749758766651002,-0.0008350533349102598,0.015143901039665416,0.001213542736400945
lr_1e-6-epochs_2-fold_4,-0.01405851213654363,-0.00696415726556426,0.013727382053654171,0.02247988619646231,0.0123721098820346,-0.007060073500266361,0.00167112126408137,-0.016024833348852015,0.010390891483411303,0.04439430919140197,-0.012797004155198436,-0.0190508721697739,-0.000533558183307353,-0.005171176976701796,-0.002825541398754685,-0.012859532163385775,-0.010391782674221788,0.006296625375419463,0.007366043440587118,-0.014036692634847804,-0.0008962251704950344,-0.01622272999727186,0.011249736748057983,0.00031809986513247224,-0.034731489970380364
lr_2e-6-epochs_2-fold_3,-0.015746984225864433,-0.006436765686435277,0.011166907443370875,0.028497429880113216,0.012133478791661254,-0.007948163843093948,0.002496057404039919,-0.011656094116602794,0.013467222613144203,0.04447466497500362,-0.011748966274076525,-0.014652332136285043,-0.001889875482807988,-0.005561590665387478,-4.27232753849566e-05,-0.012583968263992969,-0.012620123620485429,0.007597796585248157,0.00867641215004525,-0.016542738368132415,-0.0008577344428220448,-0.017811347261139834,0.01390071154188114,0.0013556397683958054,-0.02803996281693703
lr_1e-6-epochs_2-fold_3,-0.013970551546769369,-0.006655115378618116,0.013497117790581747,0.022464265213570807,0.0119062927660727,-0.007335814533794134,0.0017888118516541337,-0.015780743725053763,0.010214026768039355,0.04449569786084306,-0.012431727122528446,-0.018503963081237945,-0.0011005198115902216,-0.004940226287775978,-0.0026330081500467685,-0.012448390601405714,-0.01028669400441758,0.006430193767905648,0.007825755372383822,-0.013801045615171755,-0.0005965106846736699,-0.016422774745855108,0.011311734003436248,0.00024352509793746507,-0.03389489834526537
lr_5e-6-epochs_1-fold_1,0.012612092893235193,0.005053502724011793,0.016934878285922415,0.03505939776703994,0.008372989272942713,-0.00398002547569209,0.0008741324219195984,0.03904027588177244,0.003927290334745145,0.024248148506384945,-0.017960057387377035,-0.013476019623696418,-0.03182897866920569,0.010468716218029155,0.011983863822836961,-0.0025421384961653425,-0.006529961716318509,0.027717532456943444,0.014736967402839843,-0.023582765124839353,-0.009301179577133983,-0.014409843055945818,0.0115194408712312,0.022594694284040352,0.030223951307728213
lr_5e-6-epochs_1-fold_2,-0.02135917954901446,-0.003817110066828146,0.013386804756595856,0.024530934434822318,0.009775174669896991,-0.005291653262588302,0.0035801038901208957,0.002718069868762365,0.02138286708868679,0.03696422353938258,-0.0034320848696431927,-0.011155832569685489,-0.010261764467260367,-0.00391039783506597,0.003863377723432268,-0.009056169065737122,-0.011732991481551354,0.013517679928640685,0.00840469927789948,-0.03351219267349239,0.0024329311392119464,-0.02077989400356238,0.011828979827985213,0.009334845933822479,0.0017459468690626252
lr_5e-6-epochs_1-fold_4,0.0006259741231844245,-0.0010493567780614221,0.021747844514999472,0.013286561890788116,-0.003540823064565506,0.005523298961010151,-0.0017204473603898078,0.04071906114413611,0.006154975965297538,-0.0044687819372179905,-0.009080258196908575,-0.012587344307335586,-0.02345375130814465,-0.0013179816041048187,0.0026804700133691082,-0.004246469560766408,0.020699632684577793,0.013535154026698358,0.011689004769112686,-0.040668087439024454,-0.0012788942098617435,-0.0027293654729192178,0.003329628276624801,0.013954972172209645,0.02613201969143528
lr_5e-6-epochs_1-fold_0,-0.005336005916116725,-0.0070812287748894635,0.014020144371850458,0.03616804559665132,0.014135607323213038,-0.0034057956612775684,0.0039929236900862934,0.01678083510215047,0.0085666465304323,0.024135644676128852,-0.022134109428542565,-0.011288125333396234,-0.008530359404663276,-0.006492189622042201,0.0015996002416680903,-0.013010832664901795,-0.0010910941009104561,0.010541925475470055,0.007815795241579153,-0.01281963580639052,-0.002471777821175337,-0.012980179603835315,0.014935670101421139,0.007528978105896448,-0.013845332440257903
lr_2e-6-epochs_3-fold_1,0.005091033112206192,-0.0008134472853696161,0.020757779632162892,0.01149181821321608,0.004629847221782213,0.005006237047963064,-0.0010433949965364692,0.01899622765015172,0.0040097234797667166,0.015809075724741776,-0.013065583400756102,-0.01919305249107475,-0.02106168847304296,0.001226065172948129,0.0022810410400248833,-0.007432240229438621,0.003871911926803111,0.005009687961778057,0.008803226546546613,-0.015902041392972417,-0.0010188072875313078,-0.008697566984599057,-0.0011382333850789477,0.016314588390256252,0.0039870711787481335
lr_1e-6-epochs_3-fold_1,-0.010665562092295262,-0.004714774547208202,0.014007873893648319,0.021509431226038732,0.011222136056655077,-0.006483091678974209,-0.00010338168645194464,-0.011691155806254091,0.008246101430441527,0.04251836211456082,-0.012125421640401087,-0.01863247185205442,-0.0026507787102193693,-0.0027764931398954855,-0.0017923862541907765,-0.011520906419946866,-0.010579727502720286,0.007390938741990058,0.008574806600223434,-0.014799801620972684,-0.0014016634402694082,-0.015454276298457335,0.01043689760443102,0.0030364908260494274,-0.0291282942829947
lr_5e-6-epochs_1-fold_3,-0.013002503048619773,-0.0066025687745064,0.012719856716292345,0.033207045285529965,0.013026904873878377,-0.009677384821499074,0.005243800029903391,0.0044667678379965575,0.01477173346633542,0.03484342840171881,-0.006217709120392317,-0.006743451456915276,-0.0056551880892115975,-0.003759818323560039,0.006445881325774075,-0.009916255476378597,-0.016253500035105967,0.010569486524701752,0.0072972076398179955,-0.022257160627921775,-0.0020512458404775423,-0.014912969083486173,0.013274173718468221,0.004175508905671605,-0.011147749833785968
lr_2e-6-epochs_3-fold_2,-0.01634246387030829,-0.005166105131078972,0.011388577731215065,0.029050830942918254,0.0126302837505801,-0.006871268928789744,0.0019071501186758812,-0.00830023349556958,0.015276419101335419,0.04415040117461768,-0.010861330988513683,-0.01348141503152192,-0.0033415123468875352,-0.004040416336665447,0.0006180629125423735,-0.011632983804074454,-0.014208840324488485,0.007930215537507744,0.009558551810070133,-0.018603565884084898,-0.0008187683137922215,-0.019648891145169257,0.014014323035362531,0.0013024563101301022,-0.023465725170238542
lr_1e-6-epochs_3-fold_2,-0.014737429756118265,-0.006420974065552637,0.012879070706232738,0.02328598700841181,0.01174270894398253,-0.007086304096497933,0.0016461382691173952,-0.015177223831908577,0.011215408585144688,0.044601697675422554,-0.012732065574503177,-0.017578220567069907,-0.0009378345911818999,-0.005265698813498087,-0.002198011216925134,-0.012865867559278054,-0.010624769061011365,0.006412953808771088,0.007829532005696084,-0.014263443302752615,-0.00020075659329503275,-0.016785442569451893,0.011733398197830588,0.0002939080304898752,-0.033083565800087374
lr_1e-6-epochs_3-fold_0,-0.008989951820968728,-0.0038401930398349604,0.014999867846217752,0.020818360265121325,0.010195786215940068,-0.006936054618179922,-0.0006765419515263402,-0.007213392704646358,0.006981578873374085,0.038838846812341885,-0.012080645344146,-0.019137222593376246,-0.004445766811088786,-0.0020184598632142147,-0.0019140474569482799,-0.011322336395408989,-0.00954010994858807,0.00809009628185037,0.008635738397874635,-0.013540950074506841,-0.0016790712033823503,-0.01472245206390716,0.008586288503268608,0.006105752562461126,-0.0256312708080676
lr_2e-6-epochs_3-fold_0,0.006860892938300261,-0.003759307620917903,0.021238741887055577,0.011587363978875121,0.007708734925200434,0.007171824218060514,0.00039684316026480704,0.01781537670942874,0.0019077061279892873,0.01583112461780092,-0.012602616170131524,-0.017768052216541767,-0.020585263350636478,0.0007607583105049071,0.00104836694241555,-0.006657461167852367,0.004868185270403227,0.0041469478991282985,0.00945999753383529,-0.013673127764803018,-0.003457432827522015,-0.0083408000833499,-0.002044093977997944,0.017570473090914248,0.006075338863549157
lr_2e-6-epochs_3-fold_4,-0.014567378644838624,-0.004099068248823921,0.011242525993000168,0.029278800616926275,0.014038822358412952,-0.006387727782447022,0.00207408786278254,-0.008510552897691282,0.015309440643162198,0.04536623125165291,-0.01386307247929105,-0.015099196367343418,-0.002557246141231566,-0.003944751756639531,0.00027198799127738424,-0.010750829836490375,-0.014838094816281198,0.006859063715672032,0.008895819119648502,-0.018787605575225793,-0.0013252463565505252,-0.018980761393168885,0.013377757623842499,0.0014929033816437416,-0.02535336401080783
lr_1e-6-epochs_3-fold_4,-0.014279575832635531,-0.006869647172118527,0.013563831225905876,0.023009732366063292,0.012111992705744572,-0.007036715957903003,0.0016161599919500215,-0.015397720199093764,0.010882335081888551,0.04439148169043252,-0.012756337285623944,-0.018277775773200302,-0.0009559374465057838,-0.0053351965256379025,-0.002653549818270539,-0.012661735336256278,-0.010601246018291176,0.006346717121350893,0.007825079248485082,-0.014215454278663596,-0.0006220509144282153,-0.016545853958241572,0.011372984553399962,0.00043463454062798914,-0.03381677412748376
lr_2e-6-epochs_3-fold_3,-0.015282902827787784,-0.006066867394392114,0.010933775174982481,0.030287258461879095,0.012994189854338966,-0.007733803153382867,0.0026274285804867917,-0.00885062377876234,0.014555711216873683,0.044276874437403135,-0.011751038900400877,-0.013670157406551453,-0.002539444905382421,-0.004898282258066737,0.0008147826355386768,-0.012575199326783445,-0.013881574040079161,0.00796013878545469,0.008453044115538771,-0.017333141250461245,-0.0007568400638258031,-0.01806082566862612,0.014580225514888683,0.001364173170332841,-0.025482816870025123
lr_1e-6-epochs_3-fold_3,-0.013824417016245129,-0.006621736411548522,0.013322040996845,0.022934328002172745,0.012099032651934483,-0.007036356548691801,0.0015651006387319623,-0.014640332820232397,0.010741403996491308,0.043995298279746,-0.012607028792927995,-0.01778005573364914,-0.0013395976574576687,-0.004761439102086312,-0.0021364464012321696,-0.012508335423144511,-0.01085185202531142,0.0064135363660058065,0.008018009377368065,-0.013997993958402594,-0.000736777793937912,-0.016377491232025115,0.011452813436794877,0.0005417286973155473,-0.03307868362214996
lr_5e-6-epochs_2-fold_1,0.02721458674581439,0.0027516012802422662,0.022000795352769952,0.003155051905176763,-0.003943814652937584,0.014256060217355837,-0.006554083707376747,0.05527117928484016,-0.003278586447916536,0.0037810741075219017,0.0014192664854781438,0.009800372580801565,-0.030714441485405395,-0.0008393327597928745,0.0189779214747878,0.0036560162220400337,0.01372413940504438,0.013617918661240559,0.0025282579151960057,-0.040574823218120844,0.00534920655972288,-0.0065071266009181445,-0.010798597485828955,0.02117085645387977,0.06903262326045934
lr_5e-6-epochs_2-fold_2,-0.023674155512107258,-0.00598490705118539,0.014598065827969367,0.0257818701008775,0.009983524731471799,-0.006910936118850041,0.005114170148183753,0.005850091773683246,0.023374197624986163,0.034602969709884336,-0.0028943622000617455,-0.012172726366435137,-0.010646841336856538,-0.004810785326520079,0.004580628923031289,-0.01078677344206633,-0.01134980858964208,0.013873199430284297,0.007334677906554816,-0.03581776752321648,0.0020033680502040355,-0.01882891603694356,0.012906774959766401,0.010095397657877734,0.0036025351667586672
lr_5e-6-epochs_2-fold_0,0.004286987944612991,-0.005436240507677176,0.014285533944818452,0.03835118343184929,0.01804880396547836,-0.003016417295081369,0.004889024483881852,0.02971684603047918,0.010731448514077221,0.016176755874861427,-0.028421355782670545,-0.00765777403166756,-0.010326029772174596,-0.004570872757199717,0.003960199017300812,-0.010490537265541416,0.00042571532340535584,0.01456824440581873,0.006108393480846299,-0.013799433147502933,-0.004816906396480948,-0.010665527450046829,0.015333907284334479,0.013249759432840595,-0.0031837445086667386
lr_5e-6-epochs_2-fold_4,0.00929101350527372,-0.013229059553683045,0.028837978397461085,0.02640065431709215,0.006276352028915202,0.0032571544486372783,0.004267587678302408,0.07300421275655973,0.01649056284735164,0.0015600767725998334,-0.01428386458074707,0.004734980795285818,-0.025189304104042933,0.0021997337852490257,0.00637869732949803,-0.00028516303652608495,0.01485569974064367,0.015567060552768488,0.005257919347671644,-0.04822449950159819,-0.003659737069827939,-0.010264953062404887,0.0058160233684538785,0.012815450190299034,0.043152900252299585
lr_5e-6-epochs_2-fold_3,-0.011065862440065008,-0.009081068801061468,0.013811241604065605,0.038345127884003606,0.015620523286385662,-0.010254944903198542,0.007249839032990488,0.008714856917460092,0.015796753953050004,0.03290631109549772,-0.006210070828409439,-0.006470272448295429,-0.005975700949639591,-0.00426086809101874,0.008016086743905491,-0.010671839963652566,-0.01873355124702389,0.011442287597814562,0.006148372822247861,-0.02184767755851274,-0.002386255536136691,-0.013421575838420005,0.014262777208713615,0.004496444497714585,-0.009019904271718952
lr_1e-5-epochs_1-fold_1,0.01725014690314462,0.012799193169551061,0.0025855437286556662,0.02841684881935036,0.0001297842651111954,0.020222839696700735,-0.000917391232454093,0.09131739347451581,0.011564949339605213,-0.008300991806895306,-0.0016865811105770052,0.012955073966523659,-0.024023703538707836,0.011195803988596974,0.03274069913711984,0.01860854829565041,0.0011900317068610858,0.015141847210609845,0.0057914260519101885,-0.06266738973436284,0.010704111906261238,-0.008817873363231263,-0.00209636303267406,0.009834469690131237,0.08186969611685589
lr_1e-5-epochs_1-fold_0,0.00022893521517239877,-0.018534841543328986,0.005900655548107447,0.05850835044571723,0.02147756195389759,-0.015808243980967217,0.01069874987475404,0.04781858446431047,0.01286618651298756,0.0003375733896935809,-0.011940243402232759,0.01700439931629421,-0.01633503328177617,-0.006130566706530869,0.020453205936677966,-0.00810286140945647,-0.00274799925375248,0.03164830214922073,0.009682054358760694,-0.023658404176772285,-0.003210188332267575,-0.015754323938033384,0.025932468485898977,0.0053211943447783695,0.025903019563107706
lr_1e-5-epochs_1-fold_2,-0.024396271203401675,-0.010621515646620582,0.0049014641935825436,0.04599105804919639,0.013396527777988883,-0.004226708654092536,0.005068954572303148,0.005299167733264305,0.034896857259011455,0.025464275664338662,0.010421781128475655,0.0028380688895327092,-0.004721851400972895,-0.00932670866932803,0.013044499908979948,-0.009143769043436528,-0.0176480938276264,0.018901872462497395,0.00010803855917431164,-0.036583080950941274,0.0020518963021379562,-0.015484915496639022,0.024228264512359998,0.0019419409240950362,0.018094426244743216
lr_1e-5-epochs_1-fold_4,-0.008836988151856528,-0.013546628902430562,0.010818430158329681,0.041300280357987516,0.014205789850456563,0.007892600806798291,0.007195809657422971,0.04241015546070016,0.021813250394867884,-0.002045545709528931,-0.0062476624261985905,-0.01253239561779741,-0.018195571332093863,-0.01639391838176153,-0.0023187066147304296,-0.008810928541123086,-0.0024287456329623544,0.01864675346867327,0.002064471779035149,-0.03193857536817165,-0.0074701203265273575,-0.004378990290104454,0.020927660611166583,0.0010779727501111765,0.015050185718945952
lr_1e-5-epochs_1-fold_3,0.007591025438166936,-0.015212827943114543,0.01940226671276162,0.040581727091479745,0.017202186663772778,-0.005875014004485202,0.01329978177500267,0.059676988006318106,0.004309793559352972,-0.007664769007959205,0.0012029290512774518,0.007890582908283796,-0.014124766981689262,-0.004101487669300634,0.020180027121088108,-0.0009867108790965415,-0.017463208887620884,0.019293001968458515,0.0022324811523521965,-0.02343162249307078,-0.004633151984825306,-0.001762389631931302,0.01209757536985466,0.010891722385045079,0.0269373579877693
lr_2e-6-epochs_5-fold_1,0.005198877375774886,-0.0010785296554504907,0.020598743348047184,0.011127297689725158,0.004863214607091501,0.005731344611317506,-9.412233667658737e-05,0.02070676509172016,0.0046016364500752905,0.014882186165589733,-0.011810118081001509,-0.018480751967805593,-0.023122513123047833,0.002178557205486853,0.0027361483705453833,-0.007421713477166855,0.003781719062548939,0.00617672613236104,0.008243220702832016,-0.017943002538214653,-0.0011830906718563084,-0.007460938624287081,-0.0017714399813800973,0.01798100554934844,0.007933599552246264
lr_1e-6-epochs_5-fold_1,-0.009483535462780404,-0.003758096349003464,0.014163519307611462,0.022133829997095265,0.011179576140499551,-0.0062476672120759585,-0.001105942520520653,-0.007821224099047836,0.008250124350798896,0.04156890806688578,-0.012207246275624082,-0.01833549835253491,-0.0037329120451721136,-0.0020265591750912157,-0.0014625703853424052,-0.011031255444912836,-0.010796107242066005,0.00788378680530687,0.009469922547388678,-0.01507534413929035,-0.002020761682257196,-0.0152436088499108,0.010177836455101476,0.004543515106354432,-0.025355435113151633
lr_2e-6-epochs_5-fold_0,0.007990928056676592,-0.00564345075013307,0.02113981347287943,0.011479003092599057,0.01006539271962741,0.009962793104079175,0.0018269212771927714,0.019371932765962694,0.00039526326839744454,0.014055790978125907,-0.011289881516868893,-0.014360661897267245,-0.02252714585620775,2.894869538013682e-05,-0.0014687288224323402,-0.008365711083475183,0.008512033805261623,0.006941514900184766,0.003808673054453709,-0.014918037834022839,-0.004373386892424137,-0.007138450650090326,-0.0024891372916408675,0.021582649615041652,0.011406439444370186
lr_1e-6-epochs_5-fold_0,-0.00877968361668377,-0.0038707693110960426,0.014772356884769734,0.021159512296869954,0.010505901767150237,-0.006621515552599236,-0.0008775006597616599,-0.005311948005968559,0.007662737200749481,0.038831304415176404,-0.01180820593209385,-0.01820908091471377,-0.004731207408371437,-0.0018105928345744145,-0.0010214444316232717,-0.011295364672083148,-0.009724997351997021,0.008355727874197324,0.008648096532582777,-0.01442848769811041,-0.0019574605676429854,-0.014678391670058025,0.008674642351926045,0.006634440875978271,-0.02367927013282886
lr_1e-6-epochs_5-fold_2,-0.014734715037230953,-0.005876769248534246,0.012321048639231919,0.024737192732017424,0.012230628914102173,-0.007019053679828045,0.00159088461932665,-0.01350478763433737,0.012138250057807614,0.044383386464985936,-0.012730820704731017,-0.016522950869368284,-0.0017001670778767298,-0.004755530237014967,-0.001685821103498425,-0.012335287553149202,-0.011581723357971576,0.00658840353235298,0.008465951742167648,-0.014910251956191596,-0.0005300967492998074,-0.017069355484415107,0.01223461373653914,0.0005130063205213472,-0.030790921848887858
lr_2e-6-epochs_5-fold_2,-0.015500758904385032,-0.004601662762336978,0.011045224897253715,0.03108182291510705,0.013280292117263438,-0.007121238994125549,0.0027079143335257674,-0.005903662770470013,0.016786913219561776,0.044132419225218884,-0.01077750565563062,-0.012454075381373908,-0.004813952607284492,-0.0028030388697152745,0.0024504631015312686,-0.011053483269535,-0.015777821456054584,0.008283566783437732,0.00935954126031041,-0.02007702976306447,-0.0007460984798866341,-0.019977659893613508,0.014671445082585164,0.0020350403055898894,-0.020575888791088983
lr_1e-6-epochs_5-fold_4,-0.014092573990278509,-0.0065874615975874025,0.013130682897137647,0.024214651960570585,0.012321504995501737,-0.006743682345900903,0.0014510398152807443,-0.01361064934755341,0.011648454066646392,0.04415024066254817,-0.012947390638986346,-0.017551627114133904,-0.001394098895171823,-0.00487028339665661,-0.0019690341206922667,-0.012344320525276948,-0.011327206156055803,0.006668499446144855,0.00813031179854485,-0.014884593614246057,-0.0008545021148311091,-0.01668207081677938,0.011923820502338898,0.0007536916773156609,-0.0318919936378356
