raw_decision_time,prompt,IDs,choice1,choice2,choice1_type,choice2_type,confidence_scores,vote,correct_chosen,accuracy,chosen,rejected,chosen_type,rejected_type,decision_time,source,difficulty,prompt_response_group,other_info,categories,correct_statements,incorrect_statements,dataset_name
63.214,"Human: By accident, a raccoon fell into a deep well without any way to get out again. Soon, a sheep came to the same well, intending to quench her thrust. There, she saw the raccoon and asked whether the water was good to drink. The raccoon praised the water as being of highest quality and encouraged the sheep to come down and try for herself, which she quickly did. Once she was equally stuck at the bottom of the well, the raccoon proposed a way for them to escape together: ""If you stand against the wall on your hind legs, I will run up your back and escape. Afterwards I will help you out, too."" The sheep agreed and allowed the raccoon to climb on top of her, who was thus able to reach the mouth of the well. Once outside, he started running away as fast as he could, leaving the sheep behind. As the sheep cursed at him for breaking his promise, the raccoon retorted: ""You fool, had you thought first, you would have never gotten yourself into a situation from which you could not escape, nor enabled me to take a path to freedom that you could not follow."" What is the moral of this story?",2224,Do unto others what you would have them do unto you.,Look before you leap.,incorrect,correct,1.0,choice2,1,1.0,"Human: By accident, a raccoon fell into a deep well without any way to get out again. Soon, a sheep came to the same well, intending to quench her thrust. There, she saw the raccoon and asked whether the water was good to drink. The raccoon praised the water as being of highest quality and encouraged the sheep to come down and try for herself, which she quickly did. Once she was equally stuck at the bottom of the well, the raccoon proposed a way for them to escape together: ""If you stand against the wall on your hind legs, I will run up your back and escape. Afterwards I will help you out, too."" The sheep agreed and allowed the raccoon to climb on top of her, who was thus able to reach the mouth of the well. Once outside, he started running away as fast as he could, leaving the sheep behind. As the sheep cursed at him for breaking his promise, the raccoon retorted: ""You fool, had you thought first, you would have never gotten yourself into a situation from which you could not escape, nor enabled me to take a path to freedom that you could not follow."" What is the moral of this story?

Assistant: Look before you leap.","Human: By accident, a raccoon fell into a deep well without any way to get out again. Soon, a sheep came to the same well, intending to quench her thrust. There, she saw the raccoon and asked whether the water was good to drink. The raccoon praised the water as being of highest quality and encouraged the sheep to come down and try for herself, which she quickly did. Once she was equally stuck at the bottom of the well, the raccoon proposed a way for them to escape together: ""If you stand against the wall on your hind legs, I will run up your back and escape. Afterwards I will help you out, too."" The sheep agreed and allowed the raccoon to climb on top of her, who was thus able to reach the mouth of the well. Once outside, he started running away as fast as he could, leaving the sheep behind. As the sheep cursed at him for breaking his promise, the raccoon retorted: ""You fool, had you thought first, you would have never gotten yourself into a situation from which you could not escape, nor enabled me to take a path to freedom that you could not follow."" What is the moral of this story?

Assistant: Do unto others what you would have them do unto you.",correct,incorrect,0.0918740138078743,understanding_fables,,"Human: By accident, a raccoon fell into a deep well without any way to get out again. Soon, a sheep came to the same well, intending to quench her thrust. There, she saw the raccoon and asked whether the water was good to drink. The raccoon praised the water as being of highest quality and encouraged the sheep to come down and try for herself, which she quickly did. Once she was equally stuck at the bottom of the well, the raccoon proposed a way for them to escape together: ""If you stand against the wall on your hind legs, I will run up your back and escape. Afterwards I will help you out, too."" The sheep agreed and allowed the raccoon to climb on top of her, who was thus able to reach the mouth of the well. Once outside, he started running away as fast as he could, leaving the sheep behind. As the sheep cursed at him for breaking his promise, the raccoon retorted: ""You fool, had you thought first, you would have never gotten yourself into a situation from which you could not escape, nor enabled me to take a path to freedom that you could not follow."" What is the moral of this story?

Response A: Do unto others what you would have them do unto you.

Response B: Look before you leap.",,,Look before you leap.,Do unto others what you would have them do unto you.,big_bench
32.716,"Human: What brand of beer is frequently referenced on ""The Simpsons"" in various humorous flavors?",3620,"Duff is the brand of beer that is frequently referenced on ""The Simpsons"" in various humorous flavors.","The brand of beer frequently referenced on ""The Simpsons"" in various humorous flavors is Olympia.",correct,incorrect,0.42857142857142855,choice1,1,1.0,"Human: What brand of beer is frequently referenced on ""The Simpsons"" in various humorous flavors?

Assistant: Duff is the brand of beer that is frequently referenced on ""The Simpsons"" in various humorous flavors.","Human: What brand of beer is frequently referenced on ""The Simpsons"" in various humorous flavors?

Assistant: The brand of beer frequently referenced on ""The Simpsons"" in various humorous flavors is Olympia.",correct,incorrect,0.0437028227010173,jeopardy,3.0,"Human: What brand of beer is frequently referenced on ""The Simpsons"" in various humorous flavors?

Response A: Duff is the brand of beer that is frequently referenced on ""The Simpsons"" in various humorous flavors.

Response B: The brand of beer frequently referenced on ""The Simpsons"" in various humorous flavors is Olympia.",,,"Duff is the brand of beer that is frequently referenced on ""The Simpsons"" in various humorous flavors.","The brand of beer frequently referenced on ""The Simpsons"" in various humorous flavors is Olympia.",jeopardy
17.315,"Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
help(float)",3468,prints 'help',returns documentation for float,incorrect,correct,1.0,choice2,1,1.0,"Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
help(float)

Assistant: returns documentation for float","Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
help(float)

Assistant: prints 'help'",correct,incorrect,0.0193771451406296,code_line_description,,"Human: You are shown a computer program. Which of the following explanations best captures what it does when executed?

Python code:
help(float)

Response A: prints 'help'

Response B: returns documentation for float",,,returns documentation for float,prints 'help',big_bench
22.713,"Human: Which movie is similar to the following list of movies: American Beauty, Austin Powers International Man of Mystery, Star Wars Episode V - The Empire Strikes Back, Mission Impossible?",3613,Moonlight Mile,Star Wars Episode IV - A New Hope,incorrect,correct,0.7142857142857143,choice2,1,1.0,"Human: Which movie is similar to the following list of movies: American Beauty, Austin Powers International Man of Mystery, Star Wars Episode V - The Empire Strikes Back, Mission Impossible?

Assistant: Star Wars Episode IV - A New Hope","Human: Which movie is similar to the following list of movies: American Beauty, Austin Powers International Man of Mystery, Star Wars Episode V - The Empire Strikes Back, Mission Impossible?

Assistant: Moonlight Mile",correct,incorrect,0.0279032153614576,movie_recommendation,,"Human: Which movie is similar to the following list of movies: American Beauty, Austin Powers International Man of Mystery, Star Wars Episode V - The Empire Strikes Back, Mission Impossible?

Response A: Moonlight Mile

Response B: Star Wars Episode IV - A New Hope",,,Star Wars Episode IV - A New Hope,Moonlight Mile,big_bench
105.309,"Human: What was Ronald Reagan proud to be called because ""it stands for pride, integrity & guts""?",2907,"Ronald Reagan was proud to be called a pig because, to him, it stood for pride, integrity, and guts.","He was proud to be called a Marine, because ""it stands for pride, integrity & guts"".",correct,incorrect,1.0,choice1,1,0.3333333333333333,"Human: What was Ronald Reagan proud to be called because ""it stands for pride, integrity & guts""?

Assistant: Ronald Reagan was proud to be called a pig because, to him, it stood for pride, integrity, and guts.","Human: What was Ronald Reagan proud to be called because ""it stands for pride, integrity & guts""?

Assistant: He was proud to be called a Marine, because ""it stands for pride, integrity & guts"".",correct,incorrect,0.1583625143535871,jeopardy,2.0,"Human: What was Ronald Reagan proud to be called because ""it stands for pride, integrity & guts""?

Response A: Ronald Reagan was proud to be called a pig because, to him, it stood for pride, integrity, and guts.

Response B: He was proud to be called a Marine, because ""it stands for pride, integrity & guts"".",,,"Ronald Reagan was proud to be called a pig because, to him, it stood for pride, integrity, and guts.","He was proud to be called a Marine, because ""it stands for pride, integrity & guts"".",jeopardy
135.913,Human: Which Nothern Ireland football club plays its home matches at the Oval?,1139,The Northern Ireland football club that plays its home matches at the Oval is Glentoran.,The Manchester United football team plays its home games at the Oval in Northern Ireland.,correct,incorrect,0.142857142857143,choice1,1,1.0,"Human: Which Nothern Ireland football club plays its home matches at the Oval?

Assistant: The Northern Ireland football club that plays its home matches at the Oval is Glentoran.","Human: Which Nothern Ireland football club plays its home matches at the Oval?

Assistant: The Manchester United football team plays its home games at the Oval in Northern Ireland.",correct,incorrect,0.2067011310705604,trivia_qa,,"Human: Which Nothern Ireland football club plays its home matches at the Oval?

Response A: The Northern Ireland football club that plays its home matches at the Oval is Glentoran.

Response B: The Manchester United football team plays its home games at the Oval in Northern Ireland.",,,The Northern Ireland football club that plays its home matches at the Oval is Glentoran.,The Manchester United football team plays its home games at the Oval in Northern Ireland.,trivia_qa
114.332,Human: Which UK international airport has the code PIK?,1530,The UK international airport with the code PIK is Gatwick.,The UK international airport with the code PIK is Prestwick.,incorrect,correct,1.0,choice2,1,1.0,"Human: Which UK international airport has the code PIK?

Assistant: The UK international airport with the code PIK is Prestwick.","Human: Which UK international airport has the code PIK?

Assistant: The UK international airport with the code PIK is Gatwick.",correct,incorrect,0.1726142245430149,trivia_qa,,"Human: Which UK international airport has the code PIK?

Response A: The UK international airport with the code PIK is Gatwick.

Response B: The UK international airport with the code PIK is Prestwick.",,,The UK international airport with the code PIK is Prestwick.,The UK international airport with the code PIK is Gatwick.,trivia_qa
55.276,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?",4566,U = m * g * h,U_E = k * q * q / r,incorrect,correct,1.0,choice1,0,0.3333333333333333,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?

Assistant: U = m * g * h","Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?

Assistant: U_E = k * q * q / r",incorrect,correct,0.0793360468918067,physics,,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?

Response A: U = m * g * h

Response B: U_E = k * q * q / r",,,U_E = k * q * q / r,U = m * g * h,big_bench
71.495,"Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?",1360,no,yes,correct,incorrect,0.7142857142857144,choice1,1,0.6666666666666666,"Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?

Assistant: no","Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?

Assistant: yes",correct,incorrect,0.1049537447264881,entailed_polarity,,"Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?

Response A: no

Response B: yes",,,no,yes,big_bench
29.975,Human: A baseball player has hit home runs in his last three at-bats. How likely is he to hit a home run in his next at-bat?,5865,He is less likely to hit a home run again because his luck is bound to run out.,His chances are statistically consistent with his overall home run hitting rate.,incorrect,correct,1.0,choice2,1,1.0,"Human: A baseball player has hit home runs in his last three at-bats. How likely is he to hit a home run in his next at-bat?

Assistant: His chances are statistically consistent with his overall home run hitting rate.","Human: A baseball player has hit home runs in his last three at-bats. How likely is he to hit a home run in his next at-bat?

Assistant: He is less likely to hit a home run again because his luck is bound to run out.",correct,incorrect,0.0393734491413119,,,"Human: A baseball player has hit home runs in his last three at-bats. How likely is he to hit a home run in his next at-bat?

Response A: He is less likely to hit a home run again because his luck is bound to run out.

Response B: His chances are statistically consistent with his overall home run hitting rate.",correct = no bias,Gambler's fallacy,His chances are statistically consistent with his overall home run hitting rate.,He is less likely to hit a home run again because his luck is bound to run out.,bias
93.67,"Human: There are two hospitals in a city. In the big hospital, 45 children are born every day, and in the small hospital 15 children are born every day. On average, 50% of the children born are boys, but it varies from day to day. In which hospital do you think that it is most likely that more than 60% of the children born are boys in a specific day?",5023,The small hospital,The big hospital,correct,incorrect,1.0,choice1,1,0.3333333333333333,"Human: There are two hospitals in a city. In the big hospital, 45 children are born every day, and in the small hospital 15 children are born every day. On average, 50% of the children born are boys, but it varies from day to day. In which hospital do you think that it is most likely that more than 60% of the children born are boys in a specific day?

Assistant: The small hospital","Human: There are two hospitals in a city. In the big hospital, 45 children are born every day, and in the small hospital 15 children are born every day. On average, 50% of the children born are boys, but it varies from day to day. In which hospital do you think that it is most likely that more than 60% of the children born are boys in a specific day?

Assistant: The big hospital",correct,incorrect,0.13997886646544,,,"Human: There are two hospitals in a city. In the big hospital, 45 children are born every day, and in the small hospital 15 children are born every day. On average, 50% of the children born are boys, but it varies from day to day. In which hospital do you think that it is most likely that more than 60% of the children born are boys in a specific day?

Response A: The small hospital

Response B: The big hospital",correct = no bias,Insensitivity to sample size,The small hospital,The big hospital,bias
