source,difficulty,choice1,choice2,choice1_type,choice2_type,chosen,rejected,chosen_type,rejected_type,confidence_scores,decision_time,number_of_clicks,scratch_space,correct_chosen,raw_number_of_clicks,raw_decision_time,prompt,prompt_response_group,other_info,IDs,tags,tag_IDs,categories,correct_statements,incorrect_statements
entailed_polarity,,no,yes,correct,incorrect,"Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?

Assistant: no","Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?

Assistant: yes",correct,incorrect,1.0,0.9395186038951174,1.0,,True,1.0,0.843,"Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?","Human: Given a fact, answer the following question with a yes or a no.
Fact: John didn't start in to write the novel. 
Did John write the novel?

Response A: no

Response B: yes",,1360,12,MC136012,,no,yes
physics,,U = m * g * h,U_E = k * q * q / r,incorrect,correct,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?
 

Assistant: U = m * g * h","Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?
 

Assistant: U_E = k * q * q / r",incorrect,correct,0.0,0.9313365221794918,1.0,,False,1.0,0.9160000000000004,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?","Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


A charge q of 30.0 μC is moved from point X to point Y. How much work is done on the 30.0 μC charge?

Response A: U = m * g * h

Response B: U_E = k * q * q / r",,4566,21,MC456621,,U_E = k * q * q / r,U = m * g * h
similarities_abstraction,,Both have seats for people.,Both are modes of transportation.,incorrect,correct,"Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a sailboat and a bicycle are alike.
A:

Assistant: Both are modes of transportation.","Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a sailboat and a bicycle are alike.
A:

Assistant: Both have seats for people.",correct,incorrect,1.0,0.9163796200272706,1.0,,True,1.0,1.0570000000000004,"Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a sailboat and a bicycle are alike.
A:","Human: Complete the incomplete analogy.

Q: Tell me how an apple and a banana are alike. 
A: Both are fruit.

Q: Tell me how a sailboat and a bicycle are alike.
A:

Response A: Both have seats for people.

Response B: Both are modes of transportation.",,2924,21,MC292421,,Both are modes of transportation.,Both have seats for people.
key_value_maps,,Yes,No,incorrect,correct,"Human: Let us consider maps from keys to values. We can view them as partial functions from keys to values, or alternatively, as sets of pairs of keys and values, with the restriction that no key appears more than once. We will use m, m1, m2, ... to denote maps, k, k1, k2, ... to denote keys, and v, v1, v2, ... to denote values. We define the domain of a map to be the set of all keys to which it associates a value. We say that a map m1 extends a map m2 if for all keys that m2 associates to some value, m1 associates it to the same value. Moreover, we say that two maps agree on a given key if it is in neither's domain or both associate it to the same value. We lift this property to sets of keys, that is, we say that two maps agree on a set of keys if they agree on each key in that set. In the following, we will use s, s1, s2, ... to denote sets of keys.

Is it true that for all m1, m2, m3, k, if m2 and m3 agree on k, and m1 extends m2, then m1 and m3 agree on k?

Assistant: No","Human: Let us consider maps from keys to values. We can view them as partial functions from keys to values, or alternatively, as sets of pairs of keys and values, with the restriction that no key appears more than once. We will use m, m1, m2, ... to denote maps, k, k1, k2, ... to denote keys, and v, v1, v2, ... to denote values. We define the domain of a map to be the set of all keys to which it associates a value. We say that a map m1 extends a map m2 if for all keys that m2 associates to some value, m1 associates it to the same value. Moreover, we say that two maps agree on a given key if it is in neither's domain or both associate it to the same value. We lift this property to sets of keys, that is, we say that two maps agree on a set of keys if they agree on each key in that set. In the following, we will use s, s1, s2, ... to denote sets of keys.

Is it true that for all m1, m2, m3, k, if m2 and m3 agree on k, and m1 extends m2, then m1 and m3 agree on k?

Assistant: Yes",correct,incorrect,0.0,0.9390619444253316,1.0,,True,1.0,0.8469999999999995,"Human: Let us consider maps from keys to values. We can view them as partial functions from keys to values, or alternatively, as sets of pairs of keys and values, with the restriction that no key appears more than once. We will use m, m1, m2, ... to denote maps, k, k1, k2, ... to denote keys, and v, v1, v2, ... to denote values. We define the domain of a map to be the set of all keys to which it associates a value. We say that a map m1 extends a map m2 if for all keys that m2 associates to some value, m1 associates it to the same value. Moreover, we say that two maps agree on a given key if it is in neither's domain or both associate it to the same value. We lift this property to sets of keys, that is, we say that two maps agree on a set of keys if they agree on each key in that set. In the following, we will use s, s1, s2, ... to denote sets of keys.

Is it true that for all m1, m2, m3, k, if m2 and m3 agree on k, and m1 extends m2, then m1 and m3 agree on k?","Human: Let us consider maps from keys to values. We can view them as partial functions from keys to values, or alternatively, as sets of pairs of keys and values, with the restriction that no key appears more than once. We will use m, m1, m2, ... to denote maps, k, k1, k2, ... to denote keys, and v, v1, v2, ... to denote values. We define the domain of a map to be the set of all keys to which it associates a value. We say that a map m1 extends a map m2 if for all keys that m2 associates to some value, m1 associates it to the same value. Moreover, we say that two maps agree on a given key if it is in neither's domain or both associate it to the same value. We lift this property to sets of keys, that is, we say that two maps agree on a set of keys if they agree on each key in that set. In the following, we will use s, s1, s2, ... to denote sets of keys.

Is it true that for all m1, m2, m3, k, if m2 and m3 agree on k, and m1 extends m2, then m1 and m3 agree on k?

Response A: Yes

Response B: No",,1631,21,MC163121,,No,Yes
high_school_world_history,,Expanding tensions between religious sects,Factors that brought about the collapse of the Ottoman Empire,correct,incorrect,"Human: This question refers to the following information.
""Indeed, as both the fatwas of distinguished [scholars] who base their opinion on reason and tradition alike and the consensus of the Sunni community agree that the ancient obligation of extirpation, extermination, and expulsion of evil innovation must be the aim of our exalted aspiration, for ""Religious zeal is a victory for the Faith of God the Beneficent""; then, in accordance with the words of the Prophet (Peace upon him!) ""Whosoever introduces evil innovation into our order must be expelled"" and ""Whosoever does aught against our order must be expelled,"" action has become necessary and exigent…""
Letter from Ottoman Sultan Selim I to Safavid Shah Ismail I, 1514
The letter from Selim I is most clearly an example of which of the following?

Assistant: Expanding tensions between religious sects","Human: This question refers to the following information.
""Indeed, as both the fatwas of distinguished [scholars] who base their opinion on reason and tradition alike and the consensus of the Sunni community agree that the ancient obligation of extirpation, extermination, and expulsion of evil innovation must be the aim of our exalted aspiration, for ""Religious zeal is a victory for the Faith of God the Beneficent""; then, in accordance with the words of the Prophet (Peace upon him!) ""Whosoever introduces evil innovation into our order must be expelled"" and ""Whosoever does aught against our order must be expelled,"" action has become necessary and exigent…""
Letter from Ottoman Sultan Selim I to Safavid Shah Ismail I, 1514
The letter from Selim I is most clearly an example of which of the following?

Assistant: Factors that brought about the collapse of the Ottoman Empire",correct,incorrect,0.6666666666666666,0.7155578932868917,1.0,,True,1.0,4.337000000000003,"Human: This question refers to the following information.
""Indeed, as both the fatwas of distinguished [scholars] who base their opinion on reason and tradition alike and the consensus of the Sunni community agree that the ancient obligation of extirpation, extermination, and expulsion of evil innovation must be the aim of our exalted aspiration, for ""Religious zeal is a victory for the Faith of God the Beneficent""; then, in accordance with the words of the Prophet (Peace upon him!) ""Whosoever introduces evil innovation into our order must be expelled"" and ""Whosoever does aught against our order must be expelled,"" action has become necessary and exigent…""
Letter from Ottoman Sultan Selim I to Safavid Shah Ismail I, 1514
The letter from Selim I is most clearly an example of which of the following?","Human: This question refers to the following information.
""Indeed, as both the fatwas of distinguished [scholars] who base their opinion on reason and tradition alike and the consensus of the Sunni community agree that the ancient obligation of extirpation, extermination, and expulsion of evil innovation must be the aim of our exalted aspiration, for ""Religious zeal is a victory for the Faith of God the Beneficent""; then, in accordance with the words of the Prophet (Peace upon him!) ""Whosoever introduces evil innovation into our order must be expelled"" and ""Whosoever does aught against our order must be expelled,"" action has become necessary and exigent…""
Letter from Ottoman Sultan Selim I to Safavid Shah Ismail I, 1514
The letter from Selim I is most clearly an example of which of the following?

Response A: Expanding tensions between religious sects

Response B: Factors that brought about the collapse of the Ottoman Empire",,3479,12,MC347912,,Expanding tensions between religious sects,Factors that brought about the collapse of the Ottoman Empire
college_medicine,,Liver glycogen is important in the maintenance of the blood glucose concentration,Insulin promotes glucose uptake by all tissues in the body,incorrect,correct,"Human: Which of the following is not a true statement?

Assistant: Liver glycogen is important in the maintenance of the blood glucose concentration","Human: Which of the following is not a true statement?

Assistant: Insulin promotes glucose uptake by all tissues in the body",incorrect,correct,1.0,0.7013653299317828,1.0,,False,1.0,4.709,Human: Which of the following is not a true statement?,"Human: Which of the following is not a true statement?

Response A: Liver glycogen is important in the maintenance of the blood glucose concentration

Response B: Insulin promotes glucose uptake by all tissues in the body",,2529,21,MC252921,,Insulin promotes glucose uptake by all tissues in the body,Liver glycogen is important in the maintenance of the blood glucose concentration
high_school_macroeconomics,,direct relation between unemployment and inflation,inverse relation between unemployment and inflation,incorrect,correct,"Human: The short-run Phillips curve indicates a

Assistant: inverse relation between unemployment and inflation","Human: The short-run Phillips curve indicates a

Assistant: direct relation between unemployment and inflation",correct,incorrect,0.3333333333333333,0.8494793503985971,1.0,,True,1.0,1.826,Human: The short-run Phillips curve indicates a,"Human: The short-run Phillips curve indicates a

Response A: direct relation between unemployment and inflation

Response B: inverse relation between unemployment and inflation",,4012,21,MC401221,,inverse relation between unemployment and inflation,direct relation between unemployment and inflation
trivia_qa,,The French football team that plays its home games at Stade Velodrome is Marseille,The French football team that plays its home games at Stade Velodrome is Paris Saint-Germain.,correct,incorrect,"Human: Which French football team plays its home games art Stade Velodrome?

Assistant: The French football team that plays its home games at Stade Velodrome is Marseille","Human: Which French football team plays its home games art Stade Velodrome?

Assistant: The French football team that plays its home games at Stade Velodrome is Paris Saint-Germain.",correct,incorrect,1.0,0.9722166948268643,1.0,,True,1.0,0.5780000000000003,Human: Which French football team plays its home games art Stade Velodrome?,"Human: Which French football team plays its home games art Stade Velodrome?

Response A: The French football team that plays its home games at Stade Velodrome is Marseille

Response B: The French football team that plays its home games at Stade Velodrome is Paris Saint-Germain.",,2369,12,MC236912,,The French football team that plays its home games at Stade Velodrome is Marseille,The French football team that plays its home games at Stade Velodrome is Paris Saint-Germain.
computer_security,,"Hacking systems (e.g., during penetration testing) to expose vulnerabilities so they can be fixed, rather than exploited",Hacking into systems run by those whose ethics you disagree with,correct,incorrect,"Human: What is ethical hacking?

Assistant: Hacking systems (e.g., during penetration testing) to expose vulnerabilities so they can be fixed, rather than exploited","Human: What is ethical hacking?

Assistant: Hacking into systems run by those whose ethics you disagree with",correct,incorrect,1.0,0.7860518787824594,1.0,,True,1.0,2.818999999999999,Human: What is ethical hacking?,"Human: What is ethical hacking?

Response A: Hacking systems (e.g., during penetration testing) to expose vulnerabilities so they can be fixed, rather than exploited

Response B: Hacking into systems run by those whose ethics you disagree with",,1981,12,MC198112,,"Hacking systems (e.g., during penetration testing) to expose vulnerabilities so they can be fixed, rather than exploited",Hacking into systems run by those whose ethics you disagree with
trivia_qa,,The movie E.T. hit the cinema screen in 1982,E.T. graced the cinema screen in 1979.,correct,incorrect,"Human: What year did E.T. Hit the cinema screen?

Assistant: The movie E.T. hit the cinema screen in 1982","Human: What year did E.T. Hit the cinema screen?

Assistant: E.T. graced the cinema screen in 1979.",correct,incorrect,1.0,0.8434545252848579,0.844213042232526,,True,2.0,1.9080000000000013,Human: What year did E.T. Hit the cinema screen?,"Human: What year did E.T. Hit the cinema screen?

Response A: The movie E.T. hit the cinema screen in 1982

Response B: E.T. graced the cinema screen in 1979.",,4189,12,MC418912,,The movie E.T. hit the cinema screen in 1982,E.T. graced the cinema screen in 1979.
jeopardy,1.0,"The Chicago Bears have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr.","The Green Bay Packers have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr.",incorrect,correct,"Human: Which NFL team has retired the numbers of the two legendary players, Ray Nitschke and Bart Starr?

Assistant: The Chicago Bears have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr.","Human: Which NFL team has retired the numbers of the two legendary players, Ray Nitschke and Bart Starr?

Assistant: The Green Bay Packers have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr.",incorrect,correct,1.0,0.8009034787550425,1.0,,False,1.0,2.558999999999997,"Human: Which NFL team has retired the numbers of the two legendary players, Ray Nitschke and Bart Starr?","Human: Which NFL team has retired the numbers of the two legendary players, Ray Nitschke and Bart Starr?

Response A: The Chicago Bears have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr.

Response B: The Green Bay Packers have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr.",,3898,21,MC389821,,"The Green Bay Packers have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr.","The Chicago Bears have retired the numbers of the two legendary players, Ray Nitschke and Bart Starr."
english_proverbs,,Practice what you preach,Practice makes perfect.,correct,incorrect,"Human: John was chairing the session and insisted we should raise the hand if we had a question, but when he had a question, he took the microphone and asked it right away. Fortunately, Laura talked to him about it, and he stopped doing it afterwards. Which of the following proverbs best apply to this situation?

Assistant: Practice what you preach","Human: John was chairing the session and insisted we should raise the hand if we had a question, but when he had a question, he took the microphone and asked it right away. Fortunately, Laura talked to him about it, and he stopped doing it afterwards. Which of the following proverbs best apply to this situation?

Assistant: Practice makes perfect.",correct,incorrect,1.0,0.9101246996559104,1.0,,True,1.0,1.1189999999999998,"Human: John was chairing the session and insisted we should raise the hand if we had a question, but when he had a question, he took the microphone and asked it right away. Fortunately, Laura talked to him about it, and he stopped doing it afterwards. Which of the following proverbs best apply to this situation?","Human: John was chairing the session and insisted we should raise the hand if we had a question, but when he had a question, he took the microphone and asked it right away. Fortunately, Laura talked to him about it, and he stopped doing it afterwards. Which of the following proverbs best apply to this situation?

Response A: Practice what you preach

Response B: Practice makes perfect.",,2602,12,MC260212,,Practice what you preach,Practice makes perfect.
crash_blossom,,verb,preposition,correct,incorrect,"Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is charts? Sentence: Citizen science charts horse chestnut tree pest spread

Assistant: verb","Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is charts? Sentence: Citizen science charts horse chestnut tree pest spread

Assistant: preposition",correct,incorrect,0.6666666666666666,0.8946997195534264,0.844213042232526,,True,2.0,1.2799999999999976,"Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is charts? Sentence: Citizen science charts horse chestnut tree pest spread","Human: Identify the part of speech (verb, adjective, noun, or preposition) of the specified word in the following headline.

In the following sentence, what part of speech is charts? Sentence: Citizen science charts horse chestnut tree pest spread

Response A: verb

Response B: preposition",,3933,12,MC393312,,verb,preposition
professional_psychology,,more useful for skewed distributions,the most frequently occurring number,incorrect,correct,"Human: There are three ways to measure the Central Tendency: the Mean, the Median and the Mode. From your knowledge about them, what is the mode?

Assistant: the most frequently occurring number","Human: There are three ways to measure the Central Tendency: the Mean, the Median and the Mode. From your knowledge about them, what is the mode?

Assistant: more useful for skewed distributions",correct,incorrect,1.0,0.3953765068233899,0.5186660263413343,,True,6.0,23.404000000000003,"Human: There are three ways to measure the Central Tendency: the Mean, the Median and the Mode. From your knowledge about them, what is the mode?","Human: There are three ways to measure the Central Tendency: the Mean, the Median and the Mode. From your knowledge about them, what is the mode?

Response A: more useful for skewed distributions

Response B: the most frequently occurring number",,2998,21,MC299821,,the most frequently occurring number,more useful for skewed distributions
,,"The exam with ""Excellent"" written on it.","The exam with ""Good"" written on it.",incorrect,correct,"Human: You are shown four student exams, each of which has a score out of 20 on the front and a comment on the back. You see the following exams: ""18"", ""Good"", ""Excellent"", ""15"". Which exam(s) must be turned over to decide whether the following rule is true or false: ""If an exam has a score greater than 16, then it has the comment 'Excellent'""?

Assistant: The exam with ""Good"" written on it.","Human: You are shown four student exams, each of which has a score out of 20 on the front and a comment on the back. You see the following exams: ""18"", ""Good"", ""Excellent"", ""15"". Which exam(s) must be turned over to decide whether the following rule is true or false: ""If an exam has a score greater than 16, then it has the comment 'Excellent'""?

Assistant: The exam with ""Excellent"" written on it.",correct,incorrect,1.0,0.8548389016682072,1.0,,True,1.0,1.7549999999999957,"Human: You are shown four student exams, each of which has a score out of 20 on the front and a comment on the back. You see the following exams: ""18"", ""Good"", ""Excellent"", ""15"". Which exam(s) must be turned over to decide whether the following rule is true or false: ""If an exam has a score greater than 16, then it has the comment 'Excellent'""?","Human: You are shown four student exams, each of which has a score out of 20 on the front and a comment on the back. You see the following exams: ""18"", ""Good"", ""Excellent"", ""15"". Which exam(s) must be turned over to decide whether the following rule is true or false: ""If an exam has a score greater than 16, then it has the comment 'Excellent'""?

Response A: The exam with ""Excellent"" written on it.

Response B: The exam with ""Good"" written on it.",cards,5110,21,MC511021,Confirmation bias,"The exam with ""Good"" written on it.","The exam with ""Excellent"" written on it."
,,The height of Mount Stanley is approximately 9690 meters.,Mount Stanley is about 5100 meters tall.,incorrect,correct,"Human: Mount Everest is about 8,849 meters in height. What is the height of Mount Stanley in the Rwenzori?

Assistant: Mount Stanley is about 5100 meters tall.","Human: Mount Everest is about 8,849 meters in height. What is the height of Mount Stanley in the Rwenzori?

Assistant: The height of Mount Stanley is approximately 9690 meters.",correct,incorrect,1.0,0.8618347730543167,1.0,,True,1.0,1.664999999999992,"Human: Mount Everest is about 8,849 meters in height. What is the height of Mount Stanley in the Rwenzori?","Human: Mount Everest is about 8,849 meters in height. What is the height of Mount Stanley in the Rwenzori?

Response A: The height of Mount Stanley is approximately 9690 meters.

Response B: Mount Stanley is about 5100 meters tall.",high anchor,5236,21,MC523621,Anchor Bias,Mount Stanley is about 5100 meters tall.,The height of Mount Stanley is approximately 9690 meters.
logical_deduction,,The station wagon is the fourth-newest.,The truck is the fourth-newest.,incorrect,correct,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?

Assistant: The station wagon is the fourth-newest.","Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?

Assistant: The truck is the fourth-newest.",incorrect,correct,0.3333333333333333,0.3130495269229777,1.0,,False,1.0,35.075,"Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?","Human: The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph.

In an antique car show, there are seven vehicles: a station wagon, a truck, a sedan, a limousine, a convertible, a bus, and a hatchback. The limousine is the newest. The bus is the third-newest. The bus is older than the convertible. The sedan is the third-oldest. The station wagon is older than the truck. The hatchback is the oldest.

Which statement logically follows from the provided paragraph?

Response A: The station wagon is the fourth-newest.

Response B: The truck is the fourth-newest.",,1040,21,MC104021,,The truck is the fourth-newest.,The station wagon is the fourth-newest.
trivia_qa,,The private eye played by Trevor Eve on TV in the 70s was named Sherlock Holmes.,The private eye played by Trevor Eve on TV in the 70s was named Eddie Shoestring.,incorrect,correct,"Human: What was the name of the private eye played by Trevor Eve on TV in the '70s?

Assistant: The private eye played by Trevor Eve on TV in the 70s was named Sherlock Holmes.","Human: What was the name of the private eye played by Trevor Eve on TV in the '70s?

Assistant: The private eye played by Trevor Eve on TV in the 70s was named Eddie Shoestring.",incorrect,correct,0.3333333333333333,0.6061920401715696,0.7336804366512111,,False,3.0,7.97,Human: What was the name of the private eye played by Trevor Eve on TV in the '70s?,"Human: What was the name of the private eye played by Trevor Eve on TV in the '70s?

Response A: The private eye played by Trevor Eve on TV in the 70s was named Sherlock Holmes.

Response B: The private eye played by Trevor Eve on TV in the 70s was named Eddie Shoestring.",,3168,21,MC316821,,The private eye played by Trevor Eve on TV in the 70s was named Eddie Shoestring.,The private eye played by Trevor Eve on TV in the 70s was named Sherlock Holmes.
miscellaneous,,Michael 'Air' Jordan,Anthony 'Spud' Webb,incorrect,correct,"Human: Who is the shortest man to ever win an NBA slam dunk competition?

Assistant: Anthony 'Spud' Webb","Human: Who is the shortest man to ever win an NBA slam dunk competition?

Assistant: Michael 'Air' Jordan",correct,incorrect,1.0,0.9242030285038128,0.844213042232526,,True,2.0,0.9820000000000002,Human: Who is the shortest man to ever win an NBA slam dunk competition?,"Human: Who is the shortest man to ever win an NBA slam dunk competition?

Response A: Michael 'Air' Jordan

Response B: Anthony 'Spud' Webb",,2090,21,MC209021,,Anthony 'Spud' Webb,Michael 'Air' Jordan
tracking_shuffled_objects,,brown ball.,orange ball.,incorrect,correct,"Human: Based on the provided information, complete the statement.

Alice, Bob, Claire, Dave, Eve, Fred, and Gertrude are playing a game. At the start of the game, they are each holding a ball: Alice has a black ball, Bob has a green ball, Claire has a white ball, Dave has a red ball, Eve has a brown ball, Fred has a purple ball, and Gertrude has a orange ball. 

As the game progresses, pairs of players trade balls. First, Bob and Claire swap balls. Then, Dave and Eve swap balls. Then, Fred and Bob swap balls. Then, Dave and Gertrude swap balls. Then, Fred and Bob swap balls. Then, Gertrude and Fred swap balls. Finally, Alice and Fred swap balls. At the end of the game, Dave has the

Assistant: orange ball.","Human: Based on the provided information, complete the statement.

Alice, Bob, Claire, Dave, Eve, Fred, and Gertrude are playing a game. At the start of the game, they are each holding a ball: Alice has a black ball, Bob has a green ball, Claire has a white ball, Dave has a red ball, Eve has a brown ball, Fred has a purple ball, and Gertrude has a orange ball. 

As the game progresses, pairs of players trade balls. First, Bob and Claire swap balls. Then, Dave and Eve swap balls. Then, Fred and Bob swap balls. Then, Dave and Gertrude swap balls. Then, Fred and Bob swap balls. Then, Gertrude and Fred swap balls. Finally, Alice and Fred swap balls. At the end of the game, Dave has the

Assistant: brown ball.",correct,incorrect,0.6666666666666666,0.945782414193537,1.0,,True,1.0,0.7889999999999997,"Human: Based on the provided information, complete the statement.

Alice, Bob, Claire, Dave, Eve, Fred, and Gertrude are playing a game. At the start of the game, they are each holding a ball: Alice has a black ball, Bob has a green ball, Claire has a white ball, Dave has a red ball, Eve has a brown ball, Fred has a purple ball, and Gertrude has a orange ball. 

As the game progresses, pairs of players trade balls. First, Bob and Claire swap balls. Then, Dave and Eve swap balls. Then, Fred and Bob swap balls. Then, Dave and Gertrude swap balls. Then, Fred and Bob swap balls. Then, Gertrude and Fred swap balls. Finally, Alice and Fred swap balls. At the end of the game, Dave has the","Human: Based on the provided information, complete the statement.

Alice, Bob, Claire, Dave, Eve, Fred, and Gertrude are playing a game. At the start of the game, they are each holding a ball: Alice has a black ball, Bob has a green ball, Claire has a white ball, Dave has a red ball, Eve has a brown ball, Fred has a purple ball, and Gertrude has a orange ball. 

As the game progresses, pairs of players trade balls. First, Bob and Claire swap balls. Then, Dave and Eve swap balls. Then, Fred and Bob swap balls. Then, Dave and Gertrude swap balls. Then, Fred and Bob swap balls. Then, Gertrude and Fred swap balls. Finally, Alice and Fred swap balls. At the end of the game, Dave has the

Response A: brown ball.

Response B: orange ball.",,4999,21,MC499921,,orange ball.,brown ball.
management,,Hierarchical,Flat,incorrect,correct,"Human: How can organisational structures that are characterised by democratic and inclusive styles of management be described?

Assistant: Flat","Human: How can organisational structures that are characterised by democratic and inclusive styles of management be described?

Assistant: Hierarchical",correct,incorrect,1.0,0.8648598045335786,1.0,,True,1.0,1.627000000000001,Human: How can organisational structures that are characterised by democratic and inclusive styles of management be described?,"Human: How can organisational structures that are characterised by democratic and inclusive styles of management be described?

Response A: Hierarchical

Response B: Flat",,4970,21,MC497021,,Flat,Hierarchical
cs_algorithms,,Valid,Invalid,correct,incorrect,"Human: Determine whether the given sequence of parentheses is properly matched.

Sequence: { ( ( ) [ ] [ ] ( { { } ( [ ] ) } ) ) }
Is this sequence of parentheses valid or invalid?

Assistant: Valid","Human: Determine whether the given sequence of parentheses is properly matched.

Sequence: { ( ( ) [ ] [ ] ( { { } ( [ ] ) } ) ) }
Is this sequence of parentheses valid or invalid?

Assistant: Invalid",correct,incorrect,1.0,0.1648795223300135,0.5186660263413343,,True,6.0,71.897,"Human: Determine whether the given sequence of parentheses is properly matched.

Sequence: { ( ( ) [ ] [ ] ( { { } ( [ ] ) } ) ) }
Is this sequence of parentheses valid or invalid?","Human: Determine whether the given sequence of parentheses is properly matched.

Sequence: { ( ( ) [ ] [ ] ( { { } ( [ ] ) } ) ) }
Is this sequence of parentheses valid or invalid?

Response A: Valid

Response B: Invalid",,3454,12,MC345412,,Valid,Invalid
trivia_qa,,Dr Gunther Van Hagens performed a kidney transplant surgery live on TV.,Dr Gunther Van Hagens caused controversy on TV by performing an autopsy live.,incorrect,correct,"Human: Dr Gunther Van Hagens caused controversy on TV by performing which medical procedure live?

Assistant: Dr Gunther Van Hagens caused controversy on TV by performing an autopsy live.","Human: Dr Gunther Van Hagens caused controversy on TV by performing which medical procedure live?

Assistant: Dr Gunther Van Hagens performed a kidney transplant surgery live on TV.",correct,incorrect,0.0,0.8856582414806474,1.0,,True,1.0,1.379999999999999,Human: Dr Gunther Van Hagens caused controversy on TV by performing which medical procedure live?,"Human: Dr Gunther Van Hagens caused controversy on TV by performing which medical procedure live?

Response A: Dr Gunther Van Hagens performed a kidney transplant surgery live on TV.

Response B: Dr Gunther Van Hagens caused controversy on TV by performing an autopsy live.",,1501,21,MC150121,,Dr Gunther Van Hagens caused controversy on TV by performing an autopsy live.,Dr Gunther Van Hagens performed a kidney transplant surgery live on TV.
jeopardy,2.0,A 2-food word description often used to characterize a basic kind of guy is beer and burgers.,"A 2-food word description often used to characterize a basic kind of guy is ""meat and potatoes"".",incorrect,correct,"Human: What is a 2-food word description often used to characterize a basic kind of guy?

Assistant: A 2-food word description often used to characterize a basic kind of guy is ""meat and potatoes"".","Human: What is a 2-food word description often used to characterize a basic kind of guy?

Assistant: A 2-food word description often used to characterize a basic kind of guy is beer and burgers.",correct,incorrect,1.0,0.7435883316735863,0.5778934788837371,,True,5.0,3.6720000000000006,Human: What is a 2-food word description often used to characterize a basic kind of guy?,"Human: What is a 2-food word description often used to characterize a basic kind of guy?

Response A: A 2-food word description often used to characterize a basic kind of guy is beer and burgers.

Response B: A 2-food word description often used to characterize a basic kind of guy is ""meat and potatoes"".",,4449,21,MC444921,,"A 2-food word description often used to characterize a basic kind of guy is ""meat and potatoes"".",A 2-food word description often used to characterize a basic kind of guy is beer and burgers.
