eval_results_tag,authoritative,agree_human_explicit,agree_human_implicit,grammatically_sound,well_written,entertaining,truthful,higher_reading_age,empathetic,funny,better_supported,polite,matches_human_style,optimistic,structured,informative,engaging,friendly,motivating,concise,persuasive,rigorous,logically_sound,relevant,longer
lr_5e-6-epochs_1-fold_1,0.006463436406021403,0.001361454378290064,0.019875585515812512,0.013814252816011287,-0.003320665868878942,0.003689878660711945,-0.0020191931730861087,0.03230462078220883,0.00525564275423229,-0.0003223840078814516,-0.001960964060675887,-0.010328541062479536,-0.021889530506301904,0.007832437585050703,0.009859562378018464,-0.0002468767530661969,0.009766345309459048,0.018684734346760233,0.010104469921262588,-0.032147437684240665,0.0025595341354891768,-0.008888119043661016,0.0005110310151528333,0.01372554024403314,0.04124630302121464
lr_5e-6-epochs_1-fold_2,-0.017046944995427134,-0.004961044358013914,0.013063450924191262,0.024859934054068732,0.009392906002800844,-0.007041336364269877,0.0035609314370175817,0.001573888426396773,0.01799520079399437,0.03465526444193079,-0.002857280481114945,-0.007055235624416132,-0.006383048787949336,-0.0018226359844364856,0.005093852028633029,-0.009973313313398811,-0.01487101991420217,0.011955321766238551,0.007496567454410419,-0.026964517904151903,0.000749487059551674,-0.01689283881066643,0.011512525895845924,0.0037757916220007197,-0.004531389058254484
lr_2e-6-epochs_3-fold_2,-0.013410919175046743,-0.006198310927746466,0.012421106885787781,0.026610576073989645,0.012529213418868578,-0.007109611152008137,0.002633618910173132,-0.0075913511713076726,0.013047241056013488,0.04238039129312296,-0.011035064039534782,-0.013920982513249474,-0.0036604600762086812,-0.0031658425924786238,0.000518922671673282,-0.011545262792517151,-0.012219391548216083,0.0086018339322833,0.00869048842948853,-0.017968569599999866,-0.00039059786638012293,-0.017239316855940448,0.012322273754091142,0.001726875056031937,-0.023653681704677066
lr_2e-6-epochs_3-fold_1,-0.009380045360027468,-0.003153999481274154,0.013511311896098567,0.024839456056766362,0.012360497805730373,-0.0057791088317200884,-0.0006232554759851226,-0.0022808624779432516,0.011903606332235217,0.041690557675982634,-0.011912607536995742,-0.015476221610311428,-0.005836053978082069,-0.0010309754014769877,0.0017321871632276218,-0.009592053567973642,-0.012989739465526395,0.008768070850580366,0.010721871201457393,-0.02003926397892909,-0.0022371534406819714,-0.01701670425901437,0.012048959241608037,0.004877461983754812,-0.016363336796538418
lr_5e-6-epochs_2-fold_1,-0.008585373018582271,-0.0013594274516543856,0.008023073517519108,0.03229120752762,0.0105890365938301,0.00025726274407794137,0.0025563538734725763,0.01830836105513743,0.013950115951476114,0.03056225223845962,-0.013080776970709822,-0.013668525792583753,-0.010729358801269418,-0.0024075857905462576,0.012693608573413817,-0.0017083742393153817,-0.0060830187584803835,0.014915085685288518,0.009255114582250465,-0.029363415404065438,0.0023239577147321647,-0.019501049552247313,0.012066669824809726,0.005067135849092778,0.011017276982840702
lr_5e-6-epochs_3-fold_1,-0.020903590243249264,-0.006444175998060674,0.009629420724910595,0.03786714447006373,0.010541813579961068,-0.007506891055728794,0.007213393620649732,0.006997033929617293,0.020788095494759653,0.037551877442790295,-0.003022257068438108,-0.011820243932824317,-0.007542069838852855,-0.009817811548943678,0.014850739322529694,-0.010311543381074656,-0.012774319139668987,0.020607703849222985,0.00646940144420143,-0.03626742191251953,0.002575994212579878,-0.017461207775363786,0.018751028022122758,0.006116762287079487,0.004909061015073154
lr_2e-6-epochs_2-fold_3,-0.010842345204867888,-0.005810764687493839,0.013567024822550063,0.023220271294021714,0.012491285436185103,-0.0065282942336916255,0.001274694538453198,-0.008795866018534599,0.010503199825531552,0.04224890270411585,-0.011652667365600538,-0.016250461036686144,-0.003854143944712433,-0.002042932063271862,-0.0009221030846894147,-0.011176021682891226,-0.01185074586700374,0.008133867971154805,0.009090184053489691,-0.01744305478239758,-0.0010792184690302372,-0.016167331322625718,0.012126615011820769,0.0026722229780621175,-0.025564600886473467
lr_5e-6-epochs_2-fold_2,-0.013701006525412047,-0.008309195344618752,0.014480190249716075,0.031255511759066434,0.012800463169058115,-0.009491566122020385,0.0050008341036756245,0.004197682318066172,0.01742264015341989,0.03093014670966594,-0.0029302835573184823,-0.005697753910953316,-0.006989123423596598,-0.0026109586145981675,0.00607472859428862,-0.010759351607831966,-0.015209926978530672,0.011849012790764595,0.006514496035628956,-0.023199989131540557,-0.0009419395893270799,-0.014017817120173005,0.01237795805911869,0.0021274176074133995,-0.006681498242113661
lr_5e-6-epochs_1-fold_3,-0.014839684258285578,-0.008992759431465113,0.01237810027383825,0.03446980488674147,0.01291753257692411,-0.010616495337350046,0.006818774323793244,-0.0018077397770962654,0.01729872824261558,0.041928273673253705,-0.008793424832602018,-0.009056708118651254,-0.0058341091430283805,-0.004622243532053089,0.006574782720951035,-0.01151012780723317,-0.013442526890207755,0.012832119798152884,0.007016400344784562,-0.02228509960969215,0.00027939068442745397,-0.018646719729833134,0.015582901636408516,0.004665927746217838,-0.016150357745901792
lr_5e-6-epochs_3-fold_2,-0.011564162410276678,-0.008291155390785503,0.016650402511907237,0.03141320116255219,0.012991346127818342,-0.007856803561726756,0.005040412591547885,0.009843533298773676,0.01666345286684058,0.029814055274513543,-0.004096275694981856,-0.007595177612377431,-0.009388844316995815,-0.0026498021446527964,0.006634389070926041,-0.009870230495901652,-0.01454293518001182,0.012895471513330129,0.005903516388088358,-0.02521210417007506,0.0009368104980493983,-0.014753884348003442,0.012917721105997615,0.003836089423538481,-0.0030570485835370934
lr_5e-6-epochs_5-fold_2,-0.0081972920816723,-0.012279384553682118,0.01367915225412769,0.045712863412703544,0.01710163420253197,-0.016054270614097376,0.009604150195790626,0.0026194788572966436,0.02201680479967406,0.030563783247742754,-0.0007602982156604182,-0.0033036729300063026,-0.006835298034309909,0.00049535954746864,0.01073417929231912,-0.010260036469622901,-0.021208643883762524,0.013821588272726454,0.002884116733066638,-0.021193460876448786,-0.0029521600946880782,-0.015337540952275798,0.01564376141150907,0.0030826232484660555,-0.00813583106702351
lr_2e-6-epochs_5-fold_1,-0.00952677934123255,-0.003637477149495175,0.01291555011246788,0.026900998644123042,0.012926247922375192,-0.005552650364230421,0.00020596854771957545,-0.00020983184491348776,0.014192143293923173,0.043240090900529216,-0.011084764376661518,-0.01432469460910456,-0.006991846414986438,-0.0006644337131149585,0.0034577769034061807,-0.009168383584070919,-0.014713159943935229,0.009400294880736746,0.010230502363770986,-0.022299704159798334,-0.0018404154390063525,-0.01748122212460096,0.012927699135854615,0.005537769468041181,-0.013169435481518069
lr_2e-6-epochs_5-fold_2,-0.011554079350072766,-0.0060493452401327846,0.012643634466698242,0.02777619929455722,0.0135694364231069,-0.007054537495220294,0.0026289098326730286,-0.0038094422333071654,0.013807533557516525,0.04184767550264847,-0.010318300945219629,-0.013079909657613097,-0.005464887442305722,-0.0009943174933761945,0.0020006152875721964,-0.01131154594552911,-0.01377287570013219,0.00907636876878736,0.008682173367926448,-0.01952217042788985,-0.00016957915516580511,-0.017015813110205547,0.012753658842716347,0.002729521975406068,-0.019620353939165742
lr_2e-6-epochs_3-fold_3,-0.009515954797714285,-0.004772572577170204,0.013208005837466938,0.02479501516740265,0.013079550329646698,-0.006138283434383955,0.0004773371272101349,-0.00441170721534355,0.010684260042561792,0.042077537633268214,-0.011868660690808904,-0.015596146920583167,-0.0050715041155955,-0.0006409920303632723,-0.0001040851578581785,-0.01062871489847701,-0.013048878996094467,0.008598219002534113,0.009653731613356777,-0.018299700467132276,-0.0014647460964714344,-0.016272673074153043,0.012306402655974748,0.003938859873432682,-0.020739000396127343
lr_5e-6-epochs_5-fold_1,-0.021939836778178994,-0.012510914150352952,0.009295752011309293,0.055709944059743624,0.011390380984410357,-0.017080516964659957,0.011515142907589612,-0.0008030519382779192,0.034046253033464764,0.049881916047023474,-0.0014889373023998045,-0.01076695765058182,-0.012757615039234164,-0.01077271892629624,0.013409109286144302,-0.011845660514720273,-0.02312180550790686,0.019344326497987556,0.005005050008199778,-0.03554557061146036,0.0028166240959189483,-0.022424511518728457,0.019575702479372025,0.01014159400526955,0.0018640104927019736
lr_5e-6-epochs_2-fold_3,-0.013326281370375581,-0.01207198426297353,0.013239717881118258,0.04192146572434844,0.015192119507319283,-0.010515262456941229,0.0081846669553143,0.0021882053159081945,0.019256485692429385,0.04339226304144067,-0.009228064600403435,-0.008290605831986996,-0.005649007039645371,-0.003329198405237304,0.009396550480893823,-0.011360209011500857,-0.014970066309484442,0.013999312289918225,0.006619120486868108,-0.022941735398126765,-0.000592324420489088,-0.019051080922092428,0.01739178153129965,0.0054456133818210975,-0.011725129557157191
lr_2e-6-epochs_5-fold_3,-0.008305738332406687,-0.0035205248198850137,0.01275341208782237,0.027303177987918308,0.013975339401078516,-0.005826814581248686,0.0008854699667508437,-0.0001481178056080232,0.012233330629706595,0.041982167981392836,-0.011778974099394728,-0.01421063370981375,-0.006781560378543528,0.0010311631847392056,0.002284513096750455,-0.009714992722640769,-0.015363608952690979,0.009025305734883684,0.00941638442653347,-0.020202789384890313,-0.0017223017527644533,-0.017096226754323176,0.012963036229528832,0.004864394451071404,-0.015035028049711751
lr_5e-6-epochs_3-fold_3,-0.014593829087277233,-0.011483811032858931,0.012372231894260491,0.04467516689586684,0.016656572533532563,-0.010343923718202313,0.008473853760500843,0.002476397163711132,0.021461281946312805,0.04618472749922614,-0.011602456789624014,-0.0109035006149895,-0.004222868177967151,-0.005599017986304233,0.00831212873438847,-0.012887515325855284,-0.016521389035593907,0.013729208262829789,0.0059061009234178076,-0.023572103408081062,0.0006083207749249938,-0.01836865295208789,0.018971113615320466,0.005633319105913999,-0.01181579695902239
lr_5e-6-epochs_5-fold_3,-0.013783990366995166,-0.0104088017539898,0.014594437470259966,0.047532024116262554,0.019995300534113223,-0.011233675183784795,0.0100694423953941,0.005174767878868515,0.025520265517544327,0.053961857159255194,-0.013929227404762493,-0.016415972768845665,-0.004998193023244024,-0.002980058625504424,0.009627216872117223,-0.01593986501130408,-0.02119500947052324,0.0123591976748472,0.004052344983907495,-0.02638526373505428,0.0015754917065351336,-0.019164260660219666,0.019717019577176354,0.006623405417481529,-0.009996456183292087
